id,label
id_2142,0
id_2143,0
id_2144,0
id_2145,0
id_2146,1
id_2147,0
id_2148,1
id_2149,1
id_2150,1
id_2151,1
id_2152,1
id_2153,0
id_2154,0
id_2155,1
id_2156,1
id_2157,1
id_2158,1
id_2159,0
id_2160,1
id_2161,0
id_2162,1
id_2163,0
id_2164,1
id_2165,0
id_2166,1
id_2167,0
id_2168,0
id_2169,0
id_2170,1
id_2171,0
id_2172,1
id_2173,0
id_2174,0
id_2175,0
id_2176,1
id_2177,1
id_2178,1
id_2179,0
id_2180,1
id_2181,1
id_2182,1
id_2183,1
id_2184,1
id_2185,1
id_2186,1
id_2187,1
id_2188,1
id_2189,1
id_2190,1
id_2191,1
id_2192,1
id_2193,1
id_2194,0
id_2195,0
id_2196,1
id_2197,1
id_2198,0
id_2199,1
id_2200,0
id_2201,1
id_2202,0
id_2203,0
id_2204,1
id_2205,0
id_2206,0
id_2207,1
id_2208,1
id_2209,0
id_2210,0
id_2211,0
id_2212,1
id_2213,1
id_2214,0
id_2215,0
id_2216,1
id_2217,0
id_2218,0
id_2219,1
id_2220,0
id_2221,0
id_2222,0
id_2223,0
id_2224,0
id_2225,0
id_2226,1
id_2227,1
id_2228,0
id_2229,0
id_2230,0
id_2231,1
id_2232,0
id_2233,0
id_2234,1
id_2235,0
id_2236,1
id_2237,0
id_2238,1
id_2239,0
id_2240,1
id_2241,1
id_2242,0
id_2243,0
id_2244,1
id_2245,1
id_2246,0
id_2247,1
id_2248,0
id_2249,0
id_2250,0
id_2251,1
id_2252,1
id_2253,0
id_2254,0
id_2255,0
id_2256,0
id_2257,1
id_2258,1
id_2259,0
id_2260,0
id_2261,1
id_2262,1
id_2263,0
id_2264,1
id_2265,0
id_2266,0
id_2267,1
id_2268,1
id_2269,0
id_2270,1
id_2271,0
id_2272,1
id_2273,1
id_2274,1
id_2275,1
id_2276,0
id_2277,1
id_2278,0
id_2279,1
id_2280,0
id_2281,0
id_2282,1
id_2283,0
id_2284,0
id_2285,0
id_2286,1
id_2287,0
id_2288,1
id_2289,0
id_2290,0
id_2291,1
id_2292,0
id_2293,1
id_2294,1
id_2295,1
id_2296,1
id_2297,0
id_2298,1
id_2299,1
id_2300,0
id_2301,1
id_2302,1
id_2303,1
id_2304,0
id_2305,1
id_2306,0
id_2307,1
id_2308,0
id_2309,1
id_2310,0
id_2311,0
id_2312,0
id_2313,1
id_2314,1
id_2315,1
id_2316,0
id_2317,0
id_2318,1
id_2319,1
id_2320,0
id_2321,0
id_2322,1
id_2323,0
id_2324,0
id_2325,0
id_2326,0
id_2327,0
id_2328,1
id_2329,0
id_2330,1
id_2331,0
id_2332,1
id_2333,0
id_2334,0
id_2335,1
id_2336,1
id_2337,0
id_2338,1
id_2339,1
id_2340,0
id_2341,0
id_2342,1
id_2343,0
id_2344,1
id_2345,0
id_2346,1
id_2347,0
id_2348,0
id_2349,0
id_2350,1
id_2351,1
id_2352,1
id_2353,0
id_2354,1
id_2355,1
id_2356,1
id_2357,0
id_2358,0
id_2359,0
id_2360,0
id_2361,1
id_2362,1
id_2363,0
id_2364,0
id_2365,0
id_2366,0
id_2367,1
id_2368,1
id_2369,1
id_2370,1
id_2371,0
id_2372,0
id_2373,1
id_2374,1
id_2375,1
id_2376,0
id_2377,0
id_2378,0
id_2379,1
id_2380,1
id_2381,1
id_2382,0
id_2383,1
id_2384,0
id_2385,0
id_2386,0
id_2387,0
id_2388,0
id_2389,1
id_2390,0
id_2391,1
id_2392,1
id_2393,0
id_2394,0
id_2395,1
id_2396,0
id_2397,1
id_2398,1
id_2399,1
id_2400,1
id_2401,1
id_2402,1
id_2403,1
id_2404,0
id_2405,0
id_2406,1
id_2407,1
id_2408,1
id_2409,1
id_2410,0
id_2411,0
id_2412,1
id_2413,1
id_2414,1
id_2415,0
id_2416,0
id_2417,0
id_2418,1
id_2419,1
id_2420,0
id_2421,0
id_2422,0
id_2423,0
id_2424,0
id_2425,1
id_2426,1
id_2427,0
id_2428,0
id_2429,1
id_2430,1
id_2431,1
id_2432,1
id_2433,0
id_2434,1
id_2435,0
id_2436,0
id_2437,1
id_2438,0
id_2439,0
id_2440,1
id_2441,1
id_2442,0
id_2443,0
id_2444,1
id_2445,1
id_2446,1
id_2447,1
id_2448,0
id_2449,1
id_2450,1
id_2451,0
id_2452,0
id_2453,1
id_2454,1
id_2455,0
id_2456,0
id_2457,1
id_2458,1
id_2459,1
id_2460,0
id_2461,1
id_2462,1
id_2463,0
id_2464,1
id_2465,1
id_2466,1
id_2467,0
id_2468,0
id_2469,1
id_2470,0
id_2471,1
id_2472,0
id_2473,1
id_2474,0
id_2475,1
id_2476,1
id_2477,1
id_2478,0
id_2479,1
id_2480,1
id_2481,1
id_2482,0
id_2483,1
id_2484,1
id_2485,1
id_2486,1
id_2487,0
id_2488,1
id_2489,1
id_2490,1
id_2491,0
id_2492,1
id_2493,0
id_2494,1
id_2495,0
id_2496,1
id_2497,0
id_2498,0
id_2499,0
id_2500,1
id_2501,0
id_2502,0
id_2503,1
id_2504,0
id_2505,0
id_2506,0
id_2507,0
id_2508,0
id_2509,0
id_2510,1
id_2511,0
id_2512,1
id_2513,1
id_2514,1
id_2515,1
id_2516,0
id_2517,0
id_2518,1
id_2519,0
id_2520,1
id_2521,1
id_2522,0
id_2523,1
id_2524,1
id_2525,1
id_2526,1
id_2527,1
id_2528,1
id_2529,0
id_2530,1
id_2531,0
id_2532,0
id_2533,1
id_2534,0
id_2535,0
id_2536,1
id_2537,0
id_2538,1
id_2539,0
id_2540,0
id_2541,1
id_2542,1
id_2543,1
id_2544,0
id_2545,0
id_2546,1
id_2547,1
id_2548,0
id_2549,1
id_2550,0
id_2551,1
id_2552,1
id_2553,1
id_2554,1
id_2555,1
id_2556,1
id_2557,0
id_2558,1
id_2559,0
id_2560,0
id_2561,0
id_2562,0
id_2563,1
id_2564,0
id_2565,0
id_2566,0
id_2567,0
id_2568,1
id_2569,1
id_2570,1
id_2571,0
id_2572,1
id_2573,1
id_2574,0
id_2575,1
id_2576,1
id_2577,1
id_2578,1
id_2579,0
id_2580,0
id_2581,1
id_2582,1
id_2583,1
id_2584,0
id_2585,0
id_2586,0
id_2587,1
id_2588,1
id_2589,0
id_2590,1
id_2591,1
id_2592,0
id_2593,1
id_2594,0
id_2595,1
id_2596,0
id_2597,0
id_2598,0
id_2599,0
id_2600,1
id_2601,0
id_2602,1
id_2603,1
id_2604,1
id_2605,1
id_2606,0
id_2607,1
id_2608,1
id_2609,1
id_2610,0
id_2611,0
id_2612,1
id_2613,0
id_2614,1
id_2615,1
id_2616,0
id_2617,1
id_2618,1
id_2619,1
id_2620,0
id_2621,0
id_2622,1
id_2623,0
id_2624,0
id_2625,1
id_2626,1
id_2627,1
id_2628,1
id_2629,1
id_2630,0
id_2631,1
id_2632,1
id_2633,1
id_2634,1
id_2635,0
id_2636,1
id_2637,0
id_2638,1
id_2639,1
id_2640,1
id_2641,1
id_2642,0
id_2643,0
id_2644,0
id_2645,0
id_2646,1
id_2647,1
id_2648,1
id_2649,1
id_2650,0
id_2651,0
id_2652,0
id_2653,0
id_2654,1
id_2655,1
id_2656,0
id_2657,1
id_2658,0
id_2659,0
id_2660,1
id_2661,1
id_2662,0
id_2663,1
id_2664,1
id_2665,1
id_2666,0
id_2667,0
id_2668,0
id_2669,0
id_2670,1
id_2671,0
id_2672,0
id_2673,0
id_2674,1
id_2675,1
id_2676,0
id_2677,1
id_2678,1
id_2679,0
id_2680,1
id_2681,1
id_2682,1
id_2683,0
id_2684,0
id_2685,1
id_2686,0
id_2687,1
id_2688,0
id_2689,1
id_2690,1
id_2691,0
id_2692,1
id_2693,1
id_2694,0
id_2695,0
id_2696,0
id_2697,0
id_2698,0
id_2699,1
id_2700,1
id_2701,0
id_2702,1
id_2703,0
id_2704,1
id_2705,1
id_2706,0
id_2707,1
id_2708,1
id_2709,1
id_2710,0
id_2711,0
id_2712,0
id_2713,1
id_2714,0
id_2715,0
id_2716,1
id_2717,1
id_2718,0
id_2719,1
id_2720,1
id_2721,0
id_2722,0
id_2723,1
id_2724,0
id_2725,1
id_2726,1
id_2727,1
id_2728,1
id_2729,0
id_2730,0
id_2731,1
id_2732,0
id_2733,1
id_2734,1
id_2735,0
id_2736,1
id_2737,0
id_2738,0
id_2739,1
id_2740,0
id_2741,0
id_2742,0
id_2743,1
id_2744,0
id_2745,1
id_2746,1
id_2747,1
id_2748,1
id_2749,1
id_2750,1
id_2751,1
id_2752,0
id_2753,0
id_2754,1
id_2755,0
id_2756,0
id_2757,1
id_2758,1
id_2759,1
id_2760,0
id_2761,0
id_2762,0
id_2763,1
id_2764,1
id_2765,1
id_2766,0
id_2767,1
id_2768,0
id_2769,1
id_2770,1
id_2771,1
id_2772,0
id_2773,1
id_2774,1
id_2775,0
id_2776,0
id_2777,1
id_2778,1
id_2779,0
id_2780,0
id_2781,1
id_2782,1
id_2783,0
id_2784,1
id_2785,0
id_2786,1
id_2787,0
id_2788,0
id_2789,1
id_2790,0
id_2791,1
id_2792,0
id_2793,1
id_2794,0
id_2795,1
id_2796,1
id_2797,0
id_2798,0
id_2799,1
id_2800,1
id_2801,1
id_2802,0
id_2803,0
id_2804,0
id_2805,0
id_2806,1
id_2807,1
id_2808,0
id_2809,0
id_2810,1
id_2811,0
id_2812,0
id_2813,0
id_2814,1
id_2815,1
id_2816,1
id_2817,1
id_2818,1
id_2819,1
id_2820,1
id_2821,0
id_2822,1
id_2823,0
id_2824,1
id_2825,1
id_2826,1
id_2827,0
id_2828,1
id_2829,0
id_2830,1
id_2831,1
id_2832,1
id_2833,0
id_2834,1
id_2835,1
id_2836,1
id_2837,1
id_2838,0
id_2839,1
id_2840,1
id_2841,1
id_2842,0
id_2843,1
id_2844,1
id_2845,1
id_2846,1
id_2847,1
id_2848,1
id_2849,0
id_2850,0
id_2851,1
id_2852,0
id_2853,1
id_2854,0
id_2855,1
id_2856,0
id_2857,1
id_2858,1
id_2859,1
id_2860,1
id_2861,1
id_2862,0
id_2863,0
id_2864,0
id_2865,0
id_2866,0
id_2867,0
id_2868,1
id_2869,1
id_2870,0
id_2871,1
id_2872,1
id_2873,1
id_2874,0
id_2875,0
id_2876,1
id_2877,1
id_2878,0
id_2879,0
id_2880,1
id_2881,1
id_2882,0
id_2883,1
id_2884,0
id_2885,0
id_2886,0
id_2887,0
id_2888,1
id_2889,1
id_2890,0
id_2891,0
id_2892,1
id_2893,1
id_2894,1
id_2895,0
id_2896,0
id_2897,0
id_2898,1
id_2899,1
id_2900,0
id_2901,0
id_2902,1
id_2903,0
id_2904,1
id_2905,1
id_2906,0
id_2907,1
id_2908,0
id_2909,0
id_2910,1
id_2911,1
id_2912,0
id_2913,0
id_2914,0
id_2915,0
id_2916,0
id_2917,1
id_2918,1
id_2919,0
id_2920,0
id_2921,0
id_2922,0
id_2923,1
id_2924,0
id_2925,0
id_2926,1
id_2927,0
id_2928,0
id_2929,1
id_2930,0
id_2931,1
id_2932,1
id_2933,1
id_2934,1
id_2935,1
id_2936,0
id_2937,0
id_2938,1
id_2939,0
id_2940,0
id_2941,0
id_2942,1
id_2943,0
id_2944,0
id_2945,1
id_2946,0
id_2947,1
id_2948,0
id_2949,1
id_2950,1
id_2951,1
id_2952,0
id_2953,1
id_2954,1
id_2955,1
id_2956,0
id_2957,0
id_2958,1
id_2959,0
id_2960,0
id_2961,1
id_2962,1
id_2963,1
id_2964,1
id_2965,1
id_2966,0
id_2967,1
id_2968,0
id_2969,1
id_2970,0
id_2971,1
id_2972,0
id_2973,1
id_2974,1
id_2975,0
id_2976,1
id_2977,0
id_2978,1
id_2979,1
id_2980,1
id_2981,0
id_2982,0
id_2983,1
id_2984,1
id_2985,0
id_2986,1
id_2987,1
id_2988,0
id_2989,0
id_2990,1
id_2991,0
id_2992,1
id_2993,1
id_2994,0
id_2995,1
id_2996,0
id_2997,0
id_2998,1
id_2999,0
id_3000,1
id_3001,1
id_3002,1
id_3003,0
id_3004,1
id_3005,0
id_3006,0
id_3007,1
id_3008,0
id_3009,0
id_3010,1
id_3011,0
id_3012,0
id_3013,1
id_3014,0
id_3015,1
id_3016,1
id_3017,1
id_3018,1
id_3019,0
id_3020,1
id_3021,1
id_3022,1
id_3023,1
id_3024,1
id_3025,0
id_3026,0
id_3027,0
id_3028,1
id_3029,0
id_3030,0
id_3031,1
id_3032,1
id_3033,0
id_3034,1
id_3035,0
id_3036,0
id_3037,0
id_3038,1
id_3039,1
id_3040,0
id_3041,0
id_3042,1
id_3043,0
id_3044,1
id_3045,1
id_3046,1
id_3047,1
id_3048,0
id_3049,1
id_3050,0
id_3051,0
id_3052,1
id_3053,1
id_3054,1
id_3055,0
id_3056,1
id_3057,1
id_3058,1
id_3059,0
id_3060,0
id_3061,1
id_3062,1
id_3063,1
id_3064,1
id_3065,1
id_3066,1
id_3067,1
id_3068,0
id_3069,0
id_3070,0
id_3071,1
id_3072,0
id_3073,1
id_3074,0
id_3075,0
id_3076,0
id_3077,1
id_3078,0
id_3079,1
id_3080,0
id_3081,0
id_3082,1
id_3083,1
id_3084,0
id_3085,0
id_3086,1
id_3087,1
id_3088,1
id_3089,1
id_3090,1
id_3091,0
id_3092,0
id_3093,1
id_3094,1
id_3095,0
id_3096,1
id_3097,1
id_3098,1
id_3099,1
id_3100,0
id_3101,1
id_3102,0
id_3103,0
id_3104,0
id_3105,1
id_3106,0
id_3107,1
id_3108,1
id_3109,1
id_3110,0
id_3111,1
id_3112,0
id_3113,1
id_3114,0
id_3115,0
id_3116,1
id_3117,1
id_3118,0
id_3119,0
id_3120,0
id_3121,1
id_3122,1
id_3123,1
id_3124,0
id_3125,0
id_3126,0
id_3127,1
id_3128,1
id_3129,0
id_3130,1
id_3131,0
id_3132,1
id_3133,1
id_3134,0
id_3135,1
id_3136,1
id_3137,0
id_3138,1
id_3139,1
id_3140,0
id_3141,0
id_3142,0
id_3143,1
id_3144,0
id_3145,1
id_3146,0
id_3147,1
id_3148,1
id_3149,1
id_3150,1
id_3151,1
id_3152,1
id_3153,0
id_3154,1
id_3155,0
id_3156,0
id_3157,0
id_3158,0
id_3159,1
id_3160,0
id_3161,1
id_3162,0
id_3163,0
id_3164,1
id_3165,0
id_3166,1
id_3167,1
id_3168,0
id_3169,0
id_3170,0
id_3171,1
id_3172,1
id_3173,0
id_3174,1
id_3175,1
id_3176,0
id_3177,1
id_3178,1
id_3179,1
id_3180,1
id_3181,1
id_3182,0
id_3183,0
id_3184,0
id_3185,0
id_3186,1
id_3187,1
id_3188,0
id_3189,1
id_3190,0
id_3191,0
id_3192,0
id_3193,1
id_3194,0
id_3195,1
id_3196,0
id_3197,0
id_3198,1
id_3199,1
id_3200,1
id_3201,0
id_3202,0
id_3203,1
id_3204,0
id_3205,0
id_3206,0
id_3207,0
id_3208,0
id_3209,0
id_3210,1
id_3211,1
id_3212,0
id_3213,0
id_3214,1
id_3215,1
id_3216,1
id_3217,0
id_3218,1
id_3219,1
id_3220,0
id_3221,0
id_3222,1
id_3223,0
id_3224,1
id_3225,0
id_3226,1
id_3227,1
id_3228,0
id_3229,0
id_3230,1
id_3231,0
id_3232,0
id_3233,0
id_3234,1
id_3235,1
id_3236,1
id_3237,1
id_3238,0
id_3239,0
id_3240,1
id_3241,0
id_3242,1
id_3243,1
id_3244,0
id_3245,0
id_3246,0
id_3247,0
id_3248,1
id_3249,0
id_3250,0
id_3251,1
id_3252,1
id_3253,1
id_3254,1
id_3255,0
id_3256,1
id_3257,1
id_3258,0
id_3259,0
id_3260,0
id_3261,0
id_3262,0
id_3263,0
id_3264,1
id_3265,0
id_3266,0
id_3267,1
id_3268,0
id_3269,0
id_3270,1
id_3271,1
id_3272,0
id_3273,1
id_3274,1
id_3275,1
id_3276,1
id_3277,1
id_3278,0
id_3279,1
id_3280,0
id_3281,1
id_3282,1
id_3283,0
id_3284,1
id_3285,0
id_3286,1
id_3287,0
id_3288,0
id_3289,0
id_3290,0
id_3291,1
id_3292,1
id_3293,1
id_3294,0
id_3295,1
id_3296,1
id_3297,1
id_3298,0
id_3299,1
id_3300,0
id_3301,1
id_3302,1
id_3303,0
id_3304,0
id_3305,1
id_3306,0
id_3307,0
id_3308,1
id_3309,1
id_3310,1
id_3311,1
id_3312,0
id_3313,0
id_3314,0
id_3315,1
id_3316,1
id_3317,0
id_3318,1
id_3319,1
id_3320,1
id_3321,0
id_3322,1
id_3323,0
id_3324,1
id_3325,1
id_3326,0
id_3327,0
id_3328,1
id_3329,1
id_3330,0
id_3331,1
id_3332,1
id_3333,1
id_3334,0
id_3335,0
id_3336,0
id_3337,1
id_3338,0
id_3339,0
id_3340,0
id_3341,1
id_3342,0
id_3343,0
id_3344,1
id_3345,1
id_3346,1
id_3347,0
id_3348,0
id_3349,0
id_3350,0
id_3351,0
id_3352,1
id_3353,0
id_3354,1
id_3355,0
id_3356,1
id_3357,1
id_3358,0
id_3359,0
id_3360,1
id_3361,1
id_3362,0
id_3363,1
id_3364,1
id_3365,0
id_3366,0
id_3367,1
id_3368,1
id_3369,1
id_3370,0
id_3371,1
id_3372,1
id_3373,0
id_3374,1
id_3375,0
id_3376,0
id_3377,1
id_3378,0
id_3379,1
id_3380,0
id_3381,0
id_3382,1
id_3383,0
id_3384,0
id_3385,0
id_3386,0
id_3387,1
id_3388,0
id_3389,1
id_3390,1
id_3391,1
id_3392,0
id_3393,1
id_3394,1
id_3395,1
id_3396,1
id_3397,0
id_3398,0
id_3399,1
id_3400,1
id_3401,0
id_3402,1
id_3403,1
id_3404,1
id_3405,0
id_3406,0
id_3407,1
id_3408,0
id_3409,0
id_3410,1
id_3411,1
id_3412,1
id_3413,1
id_3414,1
id_3415,0
id_3416,1
id_3417,0
id_3418,0
id_3419,1
id_3420,0
id_3421,0
id_3422,0
id_3423,1
id_3424,1
id_3425,0
id_3426,0
id_3427,0
id_3428,1
id_3429,1
id_3430,1
id_3431,0
id_3432,0
id_3433,0
id_3434,1
id_3435,1
id_3436,1
id_3437,1
id_3438,0
id_3439,1
id_3440,1
id_3441,1
id_3442,1
id_3443,0
id_3444,1
id_3445,0
id_3446,1
id_3447,1
id_3448,1
id_3449,0
id_3450,1
id_3451,1
id_3452,1
id_3453,0
id_3454,0
id_3455,0
id_3456,1
id_3457,0
id_3458,0
id_3459,1
id_3460,0
id_3461,0
id_3462,1
id_3463,0
id_3464,1
id_3465,0
id_3466,0
id_3467,0
id_3468,1
id_3469,0
id_3470,1
id_3471,0
id_3472,1
id_3473,0
id_3474,1
id_3475,1
id_3476,0
id_3477,1
id_3478,1
id_3479,0
id_3480,1
id_3481,1
id_3482,0
id_3483,1
id_3484,0
id_3485,1
id_3486,1
id_3487,0
id_3488,0
id_3489,0
id_3490,0
id_3491,0
id_3492,1
id_3493,0
id_3494,1
id_3495,0
id_3496,1
id_3497,0
id_3498,1
id_3499,0
id_3500,0
id_3501,1
id_3502,1
id_3503,1
id_3504,0
id_3505,1
id_3506,1
id_3507,1
id_3508,0
id_3509,1
id_3510,0
id_3511,1
id_3512,0
id_3513,1
id_3514,0
id_3515,0
id_3516,0
id_3517,0
id_3518,1
id_3519,0
id_3520,0
id_3521,1
id_3522,0
id_3523,0
id_3524,1
id_3525,0
id_3526,1
id_3527,1
id_3528,1
id_3529,0
id_3530,0
id_3531,1
id_3532,1
id_3533,1
id_3534,0
id_3535,1
id_3536,1
id_3537,1
id_3538,0
id_3539,1
id_3540,1
id_3541,1
id_3542,0
id_3543,1
id_3544,0
id_3545,1
id_3546,0
id_3547,1
id_3548,1
id_3549,1
id_3550,1
id_3551,1
id_3552,1
id_3553,1
id_3554,1
id_3555,1
id_3556,1
id_3557,1
id_3558,1
id_3559,0
id_3560,0
id_3561,0
id_3562,0
id_3563,1
id_3564,1
id_3565,0
id_3566,0
id_3567,0
id_3568,1
id_3569,1
id_3570,0
id_3571,1
id_3572,1
id_3573,1
id_3574,0
id_3575,0
id_3576,1
id_3577,1
id_3578,1
id_3579,0
id_3580,1
id_3581,0
id_3582,1
id_3583,0
id_3584,1
id_3585,0
id_3586,1
id_3587,0
id_3588,1
id_3589,1
id_3590,0
id_3591,1
id_3592,0
id_3593,1
id_3594,1
id_3595,1
id_3596,0
id_3597,1
id_3598,1
id_3599,0
id_3600,0
id_3601,0
id_3602,1
id_3603,0
id_3604,0
id_3605,1
id_3606,0
id_3607,1
id_3608,1
id_3609,1
id_3610,1
id_3611,1
id_3612,1
id_3613,1
id_3614,1
id_3615,1
id_3616,1
id_3617,1
id_3618,0
id_3619,1
id_3620,1
id_3621,1
id_3622,0
id_3623,1
id_3624,1
id_3625,1
id_3626,1
id_3627,0
id_3628,1
id_3629,1
id_3630,0
id_3631,1
id_3632,0
id_3633,0
id_3634,1
id_3635,1
id_3636,1
id_3637,0
id_3638,1
id_3639,0
id_3640,1
id_3641,1
id_3642,0
id_3643,0
id_3644,1
id_3645,1
id_3646,0
id_3647,1
id_3648,0
id_3649,1
id_3650,0
id_3651,1
id_3652,1
id_3653,0
id_3654,1
id_3655,1
id_3656,0
id_3657,0
id_3658,0
id_3659,0
id_3660,1
id_3661,1
id_3662,1
id_3663,0
id_3664,1
id_3665,1
id_3666,1
id_3667,0
id_3668,1
id_3669,1
id_3670,0
id_3671,1
id_3672,0
id_3673,0
id_3674,0
id_3675,0
id_3676,0
id_3677,1
id_3678,1
id_3679,0
id_3680,0
id_3681,0
id_3682,1
id_3683,1
id_3684,1
id_3685,1
id_3686,0
id_3687,1
id_3688,0
id_3689,1
id_3690,0
id_3691,0
id_3692,0
id_3693,1
id_3694,0
id_3695,0
id_3696,1
id_3697,0
id_3698,1
id_3699,0
id_3700,1
id_3701,1
id_3702,1
id_3703,1
id_3704,0
id_3705,0
id_3706,1
id_3707,1
id_3708,0
id_3709,0
id_3710,0
id_3711,0
id_3712,1
id_3713,0
id_3714,0
id_3715,1
id_3716,1
id_3717,1
id_3718,1
id_3719,0
id_3720,0
id_3721,0
id_3722,1
id_3723,1
id_3724,1
id_3725,0
id_3726,0
id_3727,1
id_3728,0
id_3729,1
id_3730,0
id_3731,1
id_3732,1
id_3733,1
id_3734,0
id_3735,1
id_3736,0
id_3737,0
id_3738,0
id_3739,1
id_3740,1
id_3741,0
id_3742,1
id_3743,1
id_3744,1
id_3745,0
id_3746,1
id_3747,0
id_3748,0
id_3749,0
id_3750,0
id_3751,0
id_3752,0
id_3753,0
id_3754,1
id_3755,0
id_3756,0
id_3757,0
id_3758,0
id_3759,1
id_3760,1
id_3761,0
id_3762,0
id_3763,1
id_3764,0
id_3765,0
id_3766,0
id_3767,1
id_3768,0
id_3769,1
id_3770,0
id_3771,1
id_3772,1
id_3773,1
id_3774,1
id_3775,1
id_3776,1
id_3777,1
id_3778,1
id_3779,0
id_3780,1
id_3781,0
id_3782,0
id_3783,1
id_3784,1
id_3785,1
id_3786,1
id_3787,1
id_3788,1
id_3789,1
id_3790,1
id_3791,0
id_3792,0
id_3793,1
id_3794,1
id_3795,1
id_3796,0
id_3797,1
id_3798,0
id_3799,1
id_3800,1
id_3801,0
id_3802,0
id_3803,1
id_3804,1
id_3805,1
id_3806,1
id_3807,0
id_3808,0
id_3809,0
id_3810,1
id_3811,0
id_3812,1
id_3813,1
id_3814,1
id_3815,0
id_3816,1
id_3817,0
id_3818,0
id_3819,0
id_3820,1
id_3821,1
id_3822,0
id_3823,1
id_3824,1
id_3825,0
id_3826,0
id_3827,1
id_3828,1
id_3829,1
id_3830,1
id_3831,1
id_3832,1
id_3833,1
id_3834,1
id_3835,1
id_3836,0
id_3837,1
id_3838,1
id_3839,1
id_3840,1
id_3841,0
id_3842,1
id_3843,0
id_3844,1
id_3845,1
id_3846,1
id_3847,1
id_3848,1
id_3849,0
id_3850,1
id_3851,0
id_3852,1
id_3853,1
id_3854,0
id_3855,1
id_3856,0
id_3857,1
id_3858,1
id_3859,1
id_3860,0
id_3861,1
id_3862,0
id_3863,0
id_3864,0
id_3865,0
id_3866,0
id_3867,1
id_3868,1
id_3869,1
id_3870,0
id_3871,0
id_3872,1
id_3873,0
id_3874,0
id_3875,1
id_3876,1
id_3877,1
id_3878,0
id_3879,1
id_3880,1
id_3881,1
id_3882,0
id_3883,0
id_3884,1
id_3885,1
id_3886,1
id_3887,0
id_3888,0
id_3889,1
id_3890,0
id_3891,1
id_3892,1
id_3893,1
id_3894,0
id_3895,1
id_3896,1
id_3897,1
id_3898,1
id_3899,0
id_3900,0
id_3901,1
id_3902,1
id_3903,0
id_3904,1
id_3905,0
id_3906,1
id_3907,1
id_3908,1
id_3909,1
id_3910,1
id_3911,1
id_3912,0
id_3913,1
id_3914,0
id_3915,1
id_3916,1
id_3917,0
id_3918,0
id_3919,1
id_3920,1
id_3921,0
id_3922,0
id_3923,1
id_3924,0
id_3925,1
id_3926,1
id_3927,1
id_3928,1
id_3929,1
id_3930,0
id_3931,1
id_3932,0
id_3933,1
id_3934,0
id_3935,1
id_3936,1
id_3937,1
id_3938,1
id_3939,1
id_3940,1
id_3941,0
id_3942,0
id_3943,1
id_3944,1
id_3945,1
id_3946,0
id_3947,0
id_3948,0
id_3949,1
id_3950,0
id_3951,1
id_3952,1
id_3953,1
id_3954,0
id_3955,1
id_3956,1
id_3957,0
id_3958,1
id_3959,0
id_3960,1
id_3961,0
id_3962,0
id_3963,1
id_3964,0
id_3965,0
id_3966,1
id_3967,1
id_3968,0
id_3969,0
id_3970,0
id_3971,1
id_3972,1
id_3973,0
id_3974,0
id_3975,0
id_3976,1
id_3977,0
id_3978,0
id_3979,1
id_3980,0
id_3981,1
id_3982,0
id_3983,0
id_3984,0
id_3985,1
id_3986,1
id_3987,1
id_3988,0
id_3989,0
id_3990,1
id_3991,1
id_3992,1
id_3993,0
id_3994,1
id_3995,0
id_3996,1
id_3997,0
id_3998,0
id_3999,1
id_4000,0
id_4001,1
id_4002,0
id_4003,0
id_4004,0
id_4005,0
id_4006,0
id_4007,1
id_4008,1
id_4009,1
id_4010,1
id_4011,0
id_4012,1
id_4013,0
id_4014,1
id_4015,1
id_4016,0
id_4017,0
id_4018,0
id_4019,0
id_4020,1
id_4021,1
id_4022,1
id_4023,1
id_4024,1
id_4025,1
id_4026,1
id_4027,1
id_4028,1
id_4029,1
id_4030,0
id_4031,1
id_4032,1
id_4033,0
id_4034,0
id_4035,0
id_4036,0
id_4037,1
id_4038,0
id_4039,0
id_4040,1
id_4041,1
id_4042,1
id_4043,1
id_4044,0
id_4045,1
id_4046,1
id_4047,0
id_4048,0
id_4049,1
id_4050,1
id_4051,1
id_4052,1
id_4053,1
id_4054,1
id_4055,1
id_4056,0
id_4057,1
id_4058,1
id_4059,0
id_4060,0
id_4061,0
id_4062,0
id_4063,1
id_4064,1
id_4065,0
id_4066,0
id_4067,1
id_4068,0
id_4069,0
id_4070,1
id_4071,0
id_4072,0
id_4073,1
id_4074,0
id_4075,0
id_4076,0
id_4077,1
id_4078,0
id_4079,1
id_4080,1
id_4081,1
id_4082,1
id_4083,0
id_4084,1
id_4085,1
id_4086,1
id_4087,0
id_4088,0
id_4089,1
id_4090,0
id_4091,0
id_4092,1
id_4093,1
id_4094,1
id_4095,0
id_4096,0
id_4097,1
id_4098,0
id_4099,0
id_4100,0
id_4101,1
id_4102,1
id_4103,0
id_4104,0
id_4105,0
id_4106,0
id_4107,1
id_4108,0
id_4109,1
id_4110,0
id_4111,1
id_4112,1
id_4113,0
id_4114,1
id_4115,0
id_4116,0
id_4117,0
id_4118,0
id_4119,0
id_4120,0
id_4121,1
id_4122,0
id_4123,1
id_4124,1
id_4125,1
id_4126,1
id_4127,0
id_4128,0
id_4129,0
id_4130,1
id_4131,1
id_4132,1
id_4133,0
id_4134,1
id_4135,1
id_4136,1
id_4137,0
id_4138,0
id_4139,0
id_4140,1
